return_rate,wardrobe_score,wardrobe_flags,batch_defect_rate,price,cost_price,days_since_delivery,photos_provided,category,stated_reason,claimed_condition,customer_comment,salvage_rate,is_abuse
0.17673498222905207,0.11132631375066637,0,0.025444520617890706,456.7107085037282,214.0101486696518,5,1,Electronics,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.745,0
0.0494342970653041,0.09777038416294018,0,0.039082369670058625,95.98669399281007,46.20293914812029,3,1,Home & Kitchen,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.835,0
0.07853421156044509,0.19336828142165016,0,0.013926209821550494,291.7007873965998,128.56942889559983,12,1,Footwear,CHANGED_MIND,UNOPENED,ISP provided complimentary router so unneeded,0.79,0
0.06248908340236352,0.018374186832503164,0,0.015092737152626223,642.9377803249805,268.362637957183,2,1,Designer Handbags,DOES_NOT_FIT,UNOPENED,Too loose around the waist,0.84,0
0.8729975146471742,0.8206485066253056,5,0.014974285451752598,194.71487131610826,95.67421192763923,12,0,Footwear,DEFECTIVE,USED,"Wore to wedding party over the weekend, no longer needed",0.29,1
0.05006754342217098,0.041904804072079416,0,0.011100142808006289,227.51055414305114,109.83320113444853,12,1,Apparel,DOES_NOT_FIT,OPENED_LIKE_NEW,Too loose around the waist,0.5900000000000001,0
0.10543355763496651,0.21104261224229928,0,0.034170104588501594,719.0110627002325,376.5132031678674,5,1,Luxury Apparel,WRONG_ITEM,UNOPENED,Do not need this anymore,0.825,0
0.05705141780661829,0.02797990484943197,0,0.018092488345509687,106.22075306360523,48.461509026003704,4,1,Electronics,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.55,0
0.9214725615327326,0.7110161913871826,5,0.012442198280200536,564.5508728087849,303.03679673101436,20,1,Electronics,DEFECTIVE,OPENED_LIKE_NEW,"Dress worn once for gala evening, return please",0.47000000000000003,1
0.0769080988958151,0.1268087021720981,0,0.011247185771511764,212.07811311602308,116.07587055471652,6,1,Electronics,CHANGED_MIND,OPENED_LIKE_NEW,Ordered wrong color variant by accident,0.54,0
0.19372136535848822,0.001234995233602404,0,0.038554353562697166,781.3791278659804,409.11734275929,2,1,Electronics,DOES_NOT_FIT,UNOPENED,Too loose around the waist,0.76,0
0.10185317401409465,0.12889900714481256,0,0.024665397407707606,208.3876708251787,78.75600473010888,2,1,Footwear,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.84,0
0.025395246177082033,0.07698248539779773,0,0.0311404228820994,274.15000446262013,132.87680248217688,9,1,Designer Handbags,CHANGED_MIND,UNOPENED,ISP provided complimentary router so unneeded,0.8049999999999999,0
0.9364604207482716,0.7262922004210371,3,0.023452042364502525,554.7502543933025,290.48301633075516,7,0,Electronics,CHANGED_MIND,OPENED_LIKE_NEW,"Dress worn once for gala evening, return please",0.535,1
0.5797174052513236,0.893935266623326,6,0.026762305792962203,284.7689103553564,138.5826779280724,21,0,Apparel,DEFECTIVE,OPENED_LIKE_NEW,"Dress worn once for gala evening, return please",0.545,1
0.10949145752151693,0.15446181005030346,0,0.03606714953436155,181.91768032567816,64.77677679638064,1,1,Apparel,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.845,0
0.9189269129781399,0.8930674902888371,5,0.02353026771554493,84.31066690937223,40.61894810072241,11,0,Home & Kitchen,DEFECTIVE,OPENED_LIKE_NEW,"Wore to wedding party over the weekend, no longer needed",0.595,1
0.09089559301774854,0.16280824426037302,0,0.013197790909239723,205.90745876583492,113.22495867386883,3,1,Apparel,WRONG_ITEM,UNOPENED,"Changed mind, found cheaper elsewhere",0.835,0
0.028678166994900084,0.24429354605532932,0,0.02220723882168612,264.45719884274627,133.94151430081664,4,1,Home & Kitchen,CHANGED_MIND,OPENED_LIKE_NEW,ISP provided complimentary router so unneeded,0.63,0
0.7551573174440005,0.9067657785903713,2,0.027570311226026954,136.13858845403405,56.552872557487795,16,0,Home & Kitchen,DEFECTIVE,USED,"Dress worn once for gala evening, return please",0.26999999999999996,1
0.14016680940144527,0.20196148548531465,0,0.03286855404329847,244.39875343612448,106.83076753421473,12,0,Footwear,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.5900000000000001,0
0.8680253972787597,0.7336585355037704,3,0.02088978195921699,26.583631636983434,11.030005100274872,13,0,Home & Kitchen,DEFECTIVE,OPENED_LIKE_NEW,"Dress worn once for gala evening, return please",0.585,1
0.08596307627685162,0.09904317290231385,0,0.030864016200695864,131.8534778493451,57.98108017359124,14,0,Footwear,CHANGED_MIND,UNOPENED,Ordered wrong color variant by accident,0.78,0
0.06275794355737895,0.09331294790733502,0,0.016818088817894546,45.128879036322004,21.241699377782076,4,1,Home & Kitchen,CHANGED_MIND,UNOPENED,Do not need this anymore,0.83,0
0.10686766381215212,0.061949034600961454,0,0.1587939874460973,480.5515050079066,251.16828367790916,2,1,Designer Handbags,DEFECTIVE,DAMAGED,Left speaker makes a buzzing sound,0.33999999999999997,0
0.08748063206770836,0.0479181877629731,0,0.08435915118709407,118.843152597193,50.63183259704791,3,1,Footwear,DEFECTIVE,DAMAGED,Left speaker makes a buzzing sound,0.33499999999999996,0
0.0917881005614421,0.14504309230683307,0,0.02600807640180635,192.17390051819729,96.6589851436953,13,1,Home & Kitchen,CHANGED_MIND,OPENED_LIKE_NEW,Ordered wrong color variant by accident,0.585,0
0.12568814603309214,0.07181230762264944,0,0.24243902831233888,61.14979590457949,23.79678534003453,4,1,Electronics,DEFECTIVE,DAMAGED,Screen flickers and has green lines,0.24999999999999994,0
0.021361317496065582,0.16186867853865075,0,0.036940916468499604,91.9576315584823,49.23475126794163,12,1,Home & Kitchen,DOES_NOT_FIT,OPENED_LIKE_NEW,Too loose around the waist,0.5900000000000001,0
0.030848130252120957,0.23360900670137857,0,0.020548680617189032,157.64816100109115,70.49621421399976,11,0,Electronics,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.715,0
0.06621978218969143,0.07121822549048071,0,0.019218698947788597,971.5100414858896,444.78863337413367,12,1,Luxury Apparel,DOES_NOT_FIT,UNOPENED,"Size 9 fits too small, need half size up",0.79,0
0.07603538584808066,0.1525834458277296,0,0.0314845202266958,99.97160020172178,43.258693158897366,8,1,Home & Kitchen,DOES_NOT_FIT,UNOPENED,"Sleeves are too long, otherwise nice fabric",0.8099999999999999,0
0.041939496800650566,0.04528733738367008,0,0.030433535618949487,250.46848332692724,113.9713444056097,1,0,Luxury Apparel,CHANGED_MIND,UNOPENED,Ordered wrong color variant by accident,0.845,0
0.1476283271100379,0.02671923077368596,0,0.027019366588867104,337.612829093582,183.1837834945941,3,1,Electronics,DOES_NOT_FIT,OPENED_LIKE_NEW,"Size 9 fits too small, need half size up",0.555,0
0.10703821640958647,0.20149813744378953,0,0.026506796264687854,90.35853811159024,43.06761487946024,3,0,Luxury Apparel,DOES_NOT_FIT,OPENED_LIKE_NEW,Did not fit my shoulders properly,0.635,0
0.19125260159719829,0.1504029550365828,0,0.0345756657828037,1065.679497484153,421.59981147082124,2,0,Designer Handbags,DOES_NOT_FIT,UNOPENED,Too loose around the waist,0.84,0
0.04756582918806947,0.06109809888509918,0,0.1498748398671398,1014.2391113253956,537.5514195333897,2,0,Designer Handbags,DEFECTIVE,DAMAGED,Missing power cable and scratches on lens,0.33999999999999997,0
0.06594477930935336,0.023687055897448208,0,0.21268933759145647,100.57165977573743,51.746418395149654,2,1,Footwear,DEFECTIVE,DAMAGED,Screen flickers and has green lines,0.33999999999999997,0
0.07508597297433917,0.06675498992914705,0,0.09624100335189359,196.56131428605758,86.5564697370304,3,1,Home & Kitchen,DEFECTIVE,OPENED_LIKE_NEW,Stopped powering on after 2 days,0.635,0
0.12558952337158535,0.042003551936215855,0,0.03210621234832546,262.26919632438785,103.16305334979899,11,0,Apparel,DOES_NOT_FIT,UNOPENED,"Sleeves are too long, otherwise nice fabric",0.7949999999999999,0
0.037228619993629114,0.005909646511584099,0,0.02925914501329798,191.95085992441471,88.17060867132884,3,0,Footwear,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.835,0
0.05015312249507681,0.03909059959055147,0,0.1810609769816494,161.61088618627159,88.4911888219741,3,1,Footwear,DEFECTIVE,OPENED_LIKE_NEW,Stopped powering on after 2 days,0.635,0
0.04455915546021197,0.17378613851189845,0,0.022129563043128762,142.75489410454406,70.45233154582851,10,1,Footwear,CHANGED_MIND,UNOPENED,Ordered wrong color variant by accident,0.7999999999999999,0
0.14463850723838656,0.24781399842554708,0,0.013851828683623757,53.63015358064574,26.53983415463354,8,1,Home & Kitchen,DOES_NOT_FIT,UNOPENED,"Size 9 fits too small, need half size up",0.8099999999999999,0
0.12410964506115366,0.06854016663995147,0,0.012382581069669598,48.5560186390184,25.678276279062658,11,0,Footwear,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.7949999999999999,0
0.05453611844937373,0.08084289052888019,0,0.01679969206680964,451.79571476504725,164.401579098808,8,1,Designer Handbags,DOES_NOT_FIT,OPENED_LIKE_NEW,"Sleeves are too long, otherwise nice fabric",0.61,0
0.11343076236348869,0.016903140898053726,0,0.034010695234670846,89.27082252536908,40.88624944192799,8,0,Home & Kitchen,CHANGED_MIND,OPENED_LIKE_NEW,Do not need this anymore,0.61,0
0.1784142357610625,0.16271934226179854,0,0.02598873359654006,114.19178210672828,47.57234011676798,9,0,Home & Kitchen,DOES_NOT_FIT,UNOPENED,"Size 9 fits too small, need half size up",0.8049999999999999,0
0.14050765193567424,0.24853484030529188,0,0.029855175695481358,687.0287641492289,340.8556508671647,9,1,Electronics,DOES_NOT_FIT,OPENED_LIKE_NEW,"Size 9 fits too small, need half size up",0.525,0
0.7093425255276732,0.7168398559282199,4,0.021245936317558195,288.34695323897955,111.03104749817476,24,0,Apparel,CHANGED_MIND,USED,"Dress worn once for gala evening, return please",0.22999999999999998,1
0.14420088034771986,0.05023342216476412,0,0.02607483053419244,51.5860236528479,22.701677432570765,8,1,Apparel,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.61,0
0.1561093992011443,0.08689288105974552,0,0.02994735173461654,243.7487392171755,130.51174363166075,5,0,Footwear,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.825,0
0.05050347064120896,0.03993159158093082,0,0.10591072226617096,297.9329630935532,159.51336611559907,5,1,Footwear,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.625,0
0.09019442693647275,0.08420332943764214,0,0.16856285613624716,196.48606420075893,72.27246424838638,1,0,Footwear,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.645,0
0.8398716892235636,0.7357597754178657,5,0.026521352605050563,240.05772410935612,118.04813126122514,14,0,Footwear,DEFECTIVE,OPENED_LIKE_NEW,"Tags removed for event photoshoot, want refund",0.5800000000000001,1
0.02650886849445718,0.07578208898633215,0,0.017893377097325285,124.03751205466774,45.58732687077847,11,0,Footwear,CHANGED_MIND,UNOPENED,Do not need this anymore,0.7949999999999999,0
0.1886524081455913,0.13845056017809407,0,0.019165729319740706,500.49855980616877,219.93934142502508,9,1,Luxury Apparel,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.8049999999999999,0
0.12810698000491114,0.12891985692412444,0,0.03758175919643252,616.4776401707632,338.0958203907241,5,1,Luxury Apparel,DOES_NOT_FIT,OPENED_LIKE_NEW,"Size 9 fits too small, need half size up",0.625,0
0.17325649239411725,0.05212762858933395,0,0.037917856439317485,57.00075941850592,29.269316630563917,4,1,Home & Kitchen,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.63,0
0.0694810281519554,0.08779743204450696,0,0.22756963731826657,974.8734641364406,495.2416540909319,4,1,Luxury Apparel,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.63,0
0.059608288082745306,0.008091928305125218,0,0.14850663039007744,241.28843738435006,117.98768554448803,5,1,Electronics,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.545,0
0.08229795077680141,0.24390255021497873,0,0.029229162320359957,251.18215499944927,94.5713208277861,7,1,Apparel,DOES_NOT_FIT,OPENED_LIKE_NEW,"Sleeves are too long, otherwise nice fabric",0.615,0
0.13206188269544095,0.09227571905133944,0,0.1628005261992191,191.7195578815188,96.42764463704653,5,0,Apparel,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.625,0
0.05147095290687426,0.1256415191158606,0,0.02195989083316939,209.79383090820897,88.8491317065083,13,0,Luxury Apparel,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.7849999999999999,0
0.028862400220114166,0.0025811906949486985,0,0.10297826915631987,1157.2135294434418,532.2093380585025,4,1,Designer Handbags,DEFECTIVE,OPENED_LIKE_NEW,Stopped powering on after 2 days,0.63,0
0.1938479890075796,0.108124469582533,0,0.019354483992557785,627.1245608946831,274.619311261538,7,1,Electronics,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.735,0
0.039019643167113906,0.16020657867255156,0,0.01648114547528799,758.7220276814824,364.2170879335272,6,0,Electronics,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.54,0
0.5684111839078916,0.717177895590987,5,0.025615231721368793,151.44511653656303,54.76751534550418,10,0,Footwear,DEFECTIVE,OPENED_LIKE_NEW,"Wore to church event, returned Monday",0.6,1
0.1990759370905581,0.01444514024909166,0,0.030851056865756593,1181.0675533055598,469.87121575408037,9,1,Designer Handbags,DOES_NOT_FIT,OPENED_LIKE_NEW,Did not fit my shoulders properly,0.605,0
0.045604886363695314,0.030346234855607224,0,0.019098254427027866,52.78759802792784,25.783166244938958,4,1,Footwear,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.83,0
0.031212523663411287,0.12735553203744743,0,0.0399009056155893,984.2055126269818,465.5724019358908,14,1,Electronics,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.7000000000000001,0
0.07512565174159011,0.15597395907290962,0,0.025811243917349548,534.2567253128309,200.95643342781588,4,0,Designer Handbags,WRONG_ITEM,OPENED_LIKE_NEW,"Changed mind, found cheaper elsewhere",0.63,0
0.17958875874328403,0.11244616220533063,0,0.015838675354622953,126.13382149125465,54.59399117787936,14,0,Apparel,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.78,0
0.1689568212020374,0.1834035951403505,0,0.03307914680924019,52.796266737230766,22.872968856363514,12,1,Designer Handbags,DOES_NOT_FIT,OPENED_LIKE_NEW,"Sleeves are too long, otherwise nice fabric",0.5900000000000001,0
0.10664194729435826,0.004798069205764172,0,0.017794396262351027,234.07970135858713,88.34681526958707,4,1,Footwear,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.83,0
0.11635582366146652,0.053800468004309376,0,0.010363623239316798,319.7936908154681,174.343445755941,6,1,Designer Handbags,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.82,0
0.16427668013893815,0.23989416108025835,0,0.024635621317790873,55.17745463631346,25.359111091786406,6,0,Footwear,WRONG_ITEM,OPENED_LIKE_NEW,Do not need this anymore,0.62,0
0.07906905349279492,0.0844357082739616,0,0.09667403873332159,606.3597189452627,230.4225948612332,2,1,Designer Handbags,DEFECTIVE,OPENED_LIKE_NEW,Screen flickers and has green lines,0.64,0
0.0784416668402108,0.1843392693469499,0,0.024280543881062995,128.36927841508657,55.05697449166112,4,1,Apparel,WRONG_ITEM,UNOPENED,Do not need this anymore,0.83,0
0.10270041831307761,0.19625413595926422,0,0.036762540668207035,287.7170387885803,145.98206599721908,11,1,Footwear,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.7949999999999999,0
0.0767732412346423,0.17203367652163554,0,0.023128093721661757,95.03442106266408,49.244396119690535,12,0,Footwear,WRONG_ITEM,UNOPENED,Do not need this anymore,0.79,0
0.5172918570330463,0.9524933577979185,6,0.01922954929249468,779.1537130976053,375.4514109305829,19,1,Luxury Apparel,DEFECTIVE,USED,"Wore to church event, returned Monday",0.255,1
0.18112119332717655,0.15916742054180183,0,0.028418007542801854,117.31636705040036,53.22427762451924,7,1,Electronics,WRONG_ITEM,OPENED_LIKE_NEW,"Changed mind, found cheaper elsewhere",0.535,0
0.039521970106215415,0.07374337687214856,0,0.16707772653815467,212.06263928229717,75.98937680646209,2,1,Home & Kitchen,DEFECTIVE,OPENED_LIKE_NEW,Stopped powering on after 2 days,0.64,0
0.5381564072206114,0.900570548657551,6,0.011441686719973468,122.65780420769997,43.22727126961791,3,0,Designer Handbags,CHANGED_MIND,USED,"Dress worn once for gala evening, return please",0.33499999999999996,1
0.930425629234766,0.906502340648522,6,0.017065028170041283,106.54728485410519,44.74353562576314,3,0,Footwear,CHANGED_MIND,OPENED_LIKE_NEW,"Wore to church event, returned Monday",0.635,1
0.15943763561261273,0.1653426527676036,0,0.015555867036024039,72.88006721687319,26.942239838897674,9,1,Home & Kitchen,DOES_NOT_FIT,OPENED_LIKE_NEW,"Size 9 fits too small, need half size up",0.605,0
0.13885448954624088,0.19109316555543399,0,0.01795139284975012,64.29615479585885,23.56031862893024,7,1,Luxury Apparel,CHANGED_MIND,UNOPENED,Ordered wrong color variant by accident,0.815,0
0.1942148062721055,0.07386119436935507,0,0.03307669443514401,196.78248143492254,83.90567451207428,14,0,Footwear,DOES_NOT_FIT,UNOPENED,"Sleeves are too long, otherwise nice fabric",0.78,0
0.05702370719519992,0.030346604539851607,0,0.028450389041166,238.02428967539169,113.9614719000053,7,1,Home & Kitchen,WRONG_ITEM,UNOPENED,"Changed mind, found cheaper elsewhere",0.815,0
0.7386359599621213,0.7117463425608581,2,0.029369775551887675,244.646402705008,99.95381252908177,16,0,Footwear,CHANGED_MIND,OPENED_LIKE_NEW,"Wore to wedding party over the weekend, no longer needed",0.5700000000000001,1
0.19639465928459313,0.15047039740908053,0,0.027472679746217393,907.7648881382572,465.0969330243222,14,0,Designer Handbags,DOES_NOT_FIT,UNOPENED,"Size 9 fits too small, need half size up",0.78,0
0.1381661493196705,0.032023936591550006,0,0.020148025179834952,280.2230010896637,110.66654254987732,5,0,Apparel,DOES_NOT_FIT,UNOPENED,"Size 9 fits too small, need half size up",0.825,0
0.08699006429075241,0.108019220736049,0,0.023182149690833563,193.55838518599452,104.25348206745701,4,1,Apparel,DOES_NOT_FIT,UNOPENED,Too loose around the waist,0.83,0
0.0633246881298509,0.030375344075229516,0,0.01592411469579812,268.9043475575491,128.84878868967394,4,1,Home & Kitchen,DOES_NOT_FIT,UNOPENED,Too loose around the waist,0.83,0
0.07146322206304884,0.2039867347421543,0,0.03584109989090308,257.79144313982647,137.60528454822307,12,1,Footwear,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.79,0
0.0654033836312051,0.18876048218656957,0,0.023816184918224202,256.5496020447669,127.17115937949535,7,1,Home & Kitchen,WRONG_ITEM,UNOPENED,Ordered wrong color variant by accident,0.815,0
0.12093816804496421,0.06561618376810716,0,0.11016289080985017,672.2312259204484,367.66607829762273,3,1,Electronics,DEFECTIVE,DAMAGED,Missing power cable and scratches on lens,0.25499999999999995,0
0.18872985196948142,0.010793433949252917,0,0.014944444471883114,192.80537720729183,95.47644810047828,9,0,Designer Handbags,CHANGED_MIND,UNOPENED,Do not need this anymore,0.8049999999999999,0
0.8680033984356252,0.7597831825669881,6,0.02011705385903658,256.19333270308,127.21544043880421,28,0,Footwear,CHANGED_MIND,OPENED_LIKE_NEW,"Wore to wedding party over the weekend, no longer needed",0.51,1
0.7440067424713317,0.8652973533284564,3,0.020167210938325596,385.1562035298319,178.32901637152887,13,0,Electronics,DEFECTIVE,OPENED_LIKE_NEW,"Tags removed for event photoshoot, want refund",0.505,1
0.8099983859225408,0.9445304164410261,4,0.02272582707958496,922.9009829700633,352.5613978885623,7,1,Electronics,DEFECTIVE,USED,"Used for Saturday dinner, slightly tight",0.23499999999999993,1
0.1030803453955622,0.002332904956773324,0,0.01740036593564869,224.77697165607634,123.2591475441608,2,1,Footwear,WRONG_ITEM,UNOPENED,Do not need this anymore,0.84,0
0.037852057925698866,0.10037357896532206,0,0.03400212906097479,276.68133616952264,127.55479675144258,7,1,Electronics,CHANGED_MIND,UNOPENED,Do not need this anymore,0.735,0
0.15195283328534148,0.15399636256504476,0,0.015640742038462482,452.24609967545774,229.1794903846478,3,0,Electronics,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.755,0
0.7494019313594075,0.7014642917920155,4,0.025219815200561876,80.96117173067732,40.41150627555125,8,0,Luxury Apparel,DEFECTIVE,USED,"Tags removed for event photoshoot, want refund",0.31,1
0.046322472821480866,0.09580734801193802,0,0.14254992772135436,114.90619449297175,43.63879992637596,3,0,Footwear,DEFECTIVE,DAMAGED,Screen flickers and has green lines,0.33499999999999996,0
0.07500875878823869,0.21916269045705014,0,0.03989003012881742,126.2851208893833,55.53036186375554,3,1,Home & Kitchen,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.835,0
0.11386922196635582,0.08861957804650746,0,0.1808175368117533,132.66956699890306,57.38282064155151,3,1,Footwear,DEFECTIVE,DAMAGED,Missing power cable and scratches on lens,0.33499999999999996,0
0.14521126636942525,0.0008045659010696704,0,0.02858768012379522,122.76057787137329,62.46542692127612,10,0,Footwear,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.7999999999999999,0
0.036738315168163796,0.14705056673709763,0,0.024429186696583713,785.0976100500637,284.9674439238692,5,0,Luxury Apparel,DOES_NOT_FIT,OPENED_LIKE_NEW,Did not fit my shoulders properly,0.625,0
0.12439708173706365,0.14037114698988093,0,0.026819802832485126,190.95910831402506,92.67123072906358,5,0,Home & Kitchen,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.825,0
0.16489801994253855,0.06745518003205359,0,0.034751482305401864,162.02031262244975,59.204110712955874,9,1,Footwear,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.8049999999999999,0
0.5263479181597907,0.793586729234897,5,0.025697939542229348,219.61225705375185,111.50219243642755,28,0,Apparel,CHANGED_MIND,OPENED_LIKE_NEW,"Tags removed for event photoshoot, want refund",0.51,1
0.7327710753987242,0.8232557194275373,5,0.012949050534125678,115.25300724256067,50.34295996550608,10,0,Home & Kitchen,CHANGED_MIND,OPENED_LIKE_NEW,"Tags removed for event photoshoot, want refund",0.6,1
0.0359480773423311,0.055152988177802814,0,0.027946758821912165,893.3692125174603,491.0578103954883,10,1,Luxury Apparel,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.7999999999999999,0
0.1879603996418404,0.16064129988379788,0,0.02263744159882216,199.948775294764,101.40008712186582,13,0,Footwear,WRONG_ITEM,UNOPENED,Do not need this anymore,0.7849999999999999,0
0.04130051436620972,0.10247622242407206,0,0.035194068569068516,130.5540617815871,60.62597118934962,4,0,Home & Kitchen,WRONG_ITEM,UNOPENED,"Changed mind, found cheaper elsewhere",0.83,0
0.7644962123879891,0.751653350877419,6,0.01724470883304577,428.03309494064126,152.05419487527195,28,0,Designer Handbags,DEFECTIVE,OPENED_LIKE_NEW,"Dress worn once for gala evening, return please",0.51,1
0.5108862937511098,0.9328751722292166,3,0.015461416199456249,640.9713688370259,262.63488705492335,17,0,Electronics,DEFECTIVE,USED,"Wore to church event, returned Monday",0.18499999999999994,1
0.1893222641207613,0.06482418971644344,0,0.02288970438216805,265.00081888326554,137.3729035381705,1,1,Footwear,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.845,0
0.053498255212329926,0.2006608274489276,0,0.02374560660213678,600.2438916190121,226.1094696858831,12,1,Designer Handbags,DOES_NOT_FIT,OPENED_LIKE_NEW,"Size 9 fits too small, need half size up",0.5900000000000001,0
0.030478196788426205,0.07279393069737652,0,0.16439839590040095,546.7468150336083,271.13264537306435,3,1,Designer Handbags,DEFECTIVE,DAMAGED,Stopped powering on after 2 days,0.33499999999999996,0
0.15779232181839975,0.03972704191733839,0,0.02830675448432924,62.22237262636352,31.12829853624028,1,0,Footwear,CHANGED_MIND,UNOPENED,Ordered wrong color variant by accident,0.845,0
0.7956298203202128,0.9678520939033681,4,0.011379160327128424,106.18347653545501,43.15693771226808,19,0,Electronics,CHANGED_MIND,USED,"Tags removed for event photoshoot, want refund",0.175,1
0.054021738885667775,0.024697879907199984,0,0.23406327868857624,329.4735918254271,133.23580775160772,2,1,Luxury Apparel,DEFECTIVE,DAMAGED,Zipper arrived broken and jammed,0.33999999999999997,0
0.8417292180880837,0.8259271558861512,5,0.025534211139103622,42.97569333020594,19.232234684762044,17,0,Home & Kitchen,DEFECTIVE,USED,"Wore to church event, returned Monday",0.26499999999999996,1
0.5151261200824772,0.7175428969674992,3,0.02812874906688822,63.29247705733867,28.892011733619892,28,0,Footwear,DEFECTIVE,USED,"Wore to wedding party over the weekend, no longer needed",0.20999999999999996,1
0.09399720846812719,0.08683583156471067,0,0.036995000370618175,65.31514025956781,31.531402381931358,11,0,Luxury Apparel,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.7949999999999999,0
0.1934109981584391,0.14004204586546048,0,0.038104673860992755,39.370916803656534,17.077476265918985,10,1,Apparel,CHANGED_MIND,UNOPENED,Do not need this anymore,0.7999999999999999,0
0.06682840237316921,0.18270524124518245,0,0.0394389127149174,337.57487243532745,162.317786880973,12,0,Designer Handbags,WRONG_ITEM,OPENED_LIKE_NEW,ISP provided complimentary router so unneeded,0.5900000000000001,0
0.05565757389675323,0.14133256364290248,0,0.023917974600650087,292.3014656486727,137.8801957163088,4,1,Apparel,WRONG_ITEM,UNOPENED,ISP provided complimentary router so unneeded,0.83,0
0.08291114697562739,0.028523946221983343,0,0.014537404862048037,301.3676387434327,120.6053195864911,3,1,Luxury Apparel,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.835,0
0.882777226028512,0.857142380719107,6,0.020467818227487326,56.5614397640348,29.52665180822007,18,0,Footwear,CHANGED_MIND,USED,"Tags removed for event photoshoot, want refund",0.26,1
0.1139658594171029,0.006766836190000159,0,0.20033196652906066,670.5043321174694,245.6359559145168,3,0,Luxury Apparel,DEFECTIVE,OPENED_LIKE_NEW,Zipper arrived broken and jammed,0.635,0
0.7062352886878954,0.8357149603964131,5,0.013315490803265514,285.0669904250776,148.2334308654631,16,0,Footwear,CHANGED_MIND,OPENED_LIKE_NEW,"Wore to church event, returned Monday",0.5700000000000001,1
0.1404240207192395,0.1155738902501518,0,0.022352966247535255,204.0177034665124,93.66174769204805,10,1,Footwear,CHANGED_MIND,UNOPENED,Do not need this anymore,0.7999999999999999,0
0.028095503764645133,0.05125026487703317,0,0.2170886149295827,572.7182580124713,206.40268642219905,5,1,Luxury Apparel,DEFECTIVE,OPENED_LIKE_NEW,Left speaker makes a buzzing sound,0.625,0
0.16153007588912596,0.0503409455339936,0,0.017758625046641163,70.29424719388138,29.245430397302606,5,0,Footwear,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.825,0
0.1562152710239543,0.12984646487598434,0,0.016146438224521376,1058.2828906563673,556.5682973351273,7,1,Designer Handbags,DOES_NOT_FIT,UNOPENED,Did not fit my shoulders properly,0.815,0
0.17670411650828124,0.05969905284538482,0,0.023537180325429643,295.87215543874066,149.23865348184654,6,0,Home & Kitchen,CHANGED_MIND,UNOPENED,"Changed mind, found cheaper elsewhere",0.82,0
0.02489013582060077,0.016301147815123013,0,0.023917941304369982,1094.6954387994099,501.086283798169,12,1,Electronics,DOES_NOT_FIT,UNOPENED,"Sleeves are too long, otherwise nice fabric",0.7100000000000001,0
0.10960625144617225,0.026368424989157646,0,0.02970340314172882,993.6396662962616,423.3739650661387,3,0,Designer Handbags,WRONG_ITEM,UNOPENED,Do not need this anymore,0.835,0
